Gate_records in the linked list:
GateName: DATA_0_31 , GateType: 0, Level: 0, Output: false, Number: 0, Fanout: DATA_0_31, Fanin: None 
GateName: WX6599 , GateType: 3, Level: 25, Output: false, Number: 16508, Fanout: WX6599, Fanin: WX6600 WX6605 
GateName: WX6585 , GateType: 3, Level: 25, Output: false, Number: 16509, Fanout: WX6585, Fanin: WX6586 WX6591 
GateName: WX6571 , GateType: 3, Level: 25, Output: false, Number: 16510, Fanout: WX6571, Fanin: WX6572 WX6577 
GateName: WX6557 , GateType: 3, Level: 25, Output: false, Number: 16511, Fanout: WX6557, Fanin: WX6558 WX6563 
GateName: WX6543 , GateType: 3, Level: 25, Output: false, Number: 16512, Fanout: WX6543, Fanin: WX6544 WX6549 
GateName: WX6529 , GateType: 3, Level: 25, Output: false, Number: 16513, Fanout: WX6529, Fanin: WX6530 WX6535 
GateName: WX6515 , GateType: 3, Level: 25, Output: false, Number: 16514, Fanout: WX6515, Fanin: WX6516 WX6521 
GateName: WX6501 , GateType: 3, Level: 25, Output: false, Number: 16515, Fanout: WX6501, Fanin: WX6502 WX6507 
GateName: WX5642 , GateType: 3, Level: 25, Output: false, Number: 16516, Fanout: WX5642, Fanin: WX5643 WX5648 
GateName: WX5628 , GateType: 3, Level: 25, Output: false, Number: 16517, Fanout: WX5628, Fanin: WX5629 WX5634 
GateName: WX5614 , GateType: 3, Level: 25, Output: false, Number: 16518, Fanout: WX5614, Fanin: WX5615 WX5620 
GateName: WX5600 , GateType: 3, Level: 25, Output: false, Number: 16519, Fanout: WX5600, Fanin: WX5601 WX5606 
GateName: WX5586 , GateType: 3, Level: 25, Output: false, Number: 16520, Fanout: WX5586, Fanin: WX5587 WX5592 
GateName: WX5572 , GateType: 3, Level: 25, Output: false, Number: 16521, Fanout: WX5572, Fanin: WX5573 WX5578 
GateName: WX5558 , GateType: 3, Level: 25, Output: false, Number: 16522, Fanout: WX5558, Fanin: WX5559 WX5564 
GateName: WX5544 , GateType: 3, Level: 25, Output: false, Number: 16523, Fanout: WX5544, Fanin: WX5545 WX5550 
GateName: WX5530 , GateType: 3, Level: 25, Output: false, Number: 16524, Fanout: WX5530, Fanin: WX5531 WX5536 
GateName: WX5516 , GateType: 3, Level: 25, Output: false, Number: 16525, Fanout: WX5516, Fanin: WX5517 WX5522 
GateName: WX5502 , GateType: 3, Level: 25, Output: false, Number: 16526, Fanout: WX5502, Fanin: WX5503 WX5508 
GateName: WX5488 , GateType: 3, Level: 25, Output: false, Number: 16527, Fanout: WX5488, Fanin: WX5489 WX5494 
GateName: WX5474 , GateType: 3, Level: 25, Output: false, Number: 16528, Fanout: WX5474, Fanin: WX5475 WX5480 
GateName: WX5460 , GateType: 3, Level: 25, Output: false, Number: 16529, Fanout: WX5460, Fanin: WX5461 WX5466 
GateName: WX5446 , GateType: 3, Level: 25, Output: false, Number: 16530, Fanout: WX5446, Fanin: WX5447 WX5452 
GateName: WX5432 , GateType: 3, Level: 25, Output: false, Number: 16531, Fanout: WX5432, Fanin: WX5433 WX5438 
GateName: WX5418 , GateType: 3, Level: 25, Output: false, Number: 16532, Fanout: WX5418, Fanin: WX5419 WX5424 
GateName: WX5404 , GateType: 3, Level: 25, Output: false, Number: 16533, Fanout: WX5404, Fanin: WX5405 WX5410 
GateName: WX5390 , GateType: 3, Level: 25, Output: false, Number: 16534, Fanout: WX5390, Fanin: WX5391 WX5396 
GateName: WX5376 , GateType: 3, Level: 25, Output: false, Number: 16535, Fanout: WX5376, Fanin: WX5377 WX5382 
GateName: WX5362 , GateType: 3, Level: 25, Output: false, Number: 16536, Fanout: WX5362, Fanin: WX5363 WX5368 
GateName: WX5348 , GateType: 3, Level: 25, Output: false, Number: 16537, Fanout: WX5348, Fanin: WX5349 WX5354 
GateName: WX5334 , GateType: 3, Level: 25, Output: false, Number: 16538, Fanout: WX5334, Fanin: WX5335 WX5340 
GateName: WX5320 , GateType: 3, Level: 25, Output: false, Number: 16539, Fanout: WX5320, Fanin: WX5321 WX5326 
GateName: WX5306 , GateType: 3, Level: 25, Output: false, Number: 16540, Fanout: WX5306, Fanin: WX5307 WX5312 
GateName: WX5292 , GateType: 3, Level: 25, Output: false, Number: 16541, Fanout: WX5292, Fanin: WX5293 WX5298 
GateName: WX5278 , GateType: 3, Level: 25, Output: false, Number: 16542, Fanout: WX5278, Fanin: WX5279 WX5284 
GateName: WX5264 , GateType: 3, Level: 25, Output: false, Number: 16543, Fanout: WX5264, Fanin: WX5265 WX5270 
GateName: WX5250 , GateType: 3, Level: 25, Output: false, Number: 16544, Fanout: WX5250, Fanin: WX5251 WX5256 
GateName: WX5236 , GateType: 3, Level: 25, Output: false, Number: 16545, Fanout: WX5236, Fanin: WX5237 WX5242 
GateName: WX5222 , GateType: 3, Level: 25, Output: false, Number: 16546, Fanout: WX5222, Fanin: WX5223 WX5228 
GateName: WX5208 , GateType: 3, Level: 25, Output: false, Number: 16547, Fanout: WX5208, Fanin: WX5209 WX5214 
GateName: WX4349 , GateType: 3, Level: 25, Output: false, Number: 16548, Fanout: WX4349, Fanin: WX4350 WX4355 
GateName: WX4335 , GateType: 3, Level: 25, Output: false, Number: 16549, Fanout: WX4335, Fanin: WX4336 WX4341 
GateName: WX4321 , GateType: 3, Level: 25, Output: false, Number: 16550, Fanout: WX4321, Fanin: WX4322 WX4327 
GateName: WX4307 , GateType: 3, Level: 25, Output: false, Number: 16551, Fanout: WX4307, Fanin: WX4308 WX4313 
GateName: WX4293 , GateType: 3, Level: 25, Output: false, Number: 16552, Fanout: WX4293, Fanin: WX4294 WX4299 
GateName: WX4279 , GateType: 3, Level: 25, Output: false, Number: 16553, Fanout: WX4279, Fanin: WX4280 WX4285 
GateName: WX4265 , GateType: 3, Level: 25, Output: false, Number: 16554, Fanout: WX4265, Fanin: WX4266 WX4271 
GateName: WX4251 , GateType: 3, Level: 25, Output: false, Number: 16555, Fanout: WX4251, Fanin: WX4252 WX4257 
GateName: WX4237 , GateType: 3, Level: 25, Output: false, Number: 16556, Fanout: WX4237, Fanin: WX4238 WX4243 
GateName: WX4223 , GateType: 3, Level: 25, Output: false, Number: 16557, Fanout: WX4223, Fanin: WX4224 WX4229 
GateName: WX4209 , GateType: 3, Level: 25, Output: false, Number: 16558, Fanout: WX4209, Fanin: WX4210 WX4215 
GateName: WX4195 , GateType: 3, Level: 25, Output: false, Number: 16559, Fanout: WX4195, Fanin: WX4196 WX4201 
GateName: WX4181 , GateType: 3, Level: 25, Output: false, Number: 16560, Fanout: WX4181, Fanin: WX4182 WX4187 
GateName: WX4167 , GateType: 3, Level: 25, Output: false, Number: 16561, Fanout: WX4167, Fanin: WX4168 WX4173 
GateName: WX4153 , GateType: 3, Level: 25, Output: false, Number: 16562, Fanout: WX4153, Fanin: WX4154 WX4159 
GateName: WX4139 , GateType: 3, Level: 25, Output: false, Number: 16563, Fanout: WX4139, Fanin: WX4140 WX4145 
GateName: WX4125 , GateType: 3, Level: 25, Output: false, Number: 16564, Fanout: WX4125, Fanin: WX4126 WX4131 
GateName: WX4111 , GateType: 3, Level: 25, Output: false, Number: 16565, Fanout: WX4111, Fanin: WX4112 WX4117 
GateName: WX4097 , GateType: 3, Level: 25, Output: false, Number: 16566, Fanout: WX4097, Fanin: WX4098 WX4103 
GateName: WX4083 , GateType: 3, Level: 25, Output: false, Number: 16567, Fanout: WX4083, Fanin: WX4084 WX4089 
GateName: WX4069 , GateType: 3, Level: 25, Output: false, Number: 16568, Fanout: WX4069, Fanin: WX4070 WX4075 
GateName: WX4055 , GateType: 3, Level: 25, Output: false, Number: 16569, Fanout: WX4055, Fanin: WX4056 WX4061 
GateName: WX4041 , GateType: 3, Level: 25, Output: false, Number: 16570, Fanout: WX4041, Fanin: WX4042 WX4047 
GateName: WX4027 , GateType: 3, Level: 25, Output: false, Number: 16571, Fanout: WX4027, Fanin: WX4028 WX4033 
GateName: WX4013 , GateType: 3, Level: 25, Output: false, Number: 16572, Fanout: WX4013, Fanin: WX4014 WX4019 
GateName: WX3999 , GateType: 3, Level: 25, Output: false, Number: 16573, Fanout: WX3999, Fanin: WX4000 WX4005 
GateName: WX3985 , GateType: 3, Level: 25, Output: false, Number: 16574, Fanout: WX3985, Fanin: WX3986 WX3991 
GateName: WX3971 , GateType: 3, Level: 25, Output: false, Number: 16575, Fanout: WX3971, Fanin: WX3972 WX3977 
GateName: WX3957 , GateType: 3, Level: 25, Output: false, Number: 16576, Fanout: WX3957, Fanin: WX3958 WX3963 
GateName: WX3943 , GateType: 3, Level: 25, Output: false, Number: 16577, Fanout: WX3943, Fanin: WX3944 WX3949 
GateName: WX3929 , GateType: 3, Level: 25, Output: false, Number: 16578, Fanout: WX3929, Fanin: WX3930 WX3935 
GateName: WX3915 , GateType: 3, Level: 25, Output: false, Number: 16579, Fanout: WX3915, Fanin: WX3916 WX3921 
GateName: WX3056 , GateType: 3, Level: 25, Output: false, Number: 16580, Fanout: WX3056, Fanin: WX3057 WX3062 
GateName: WX3042 , GateType: 3, Level: 25, Output: false, Number: 16581, Fanout: WX3042, Fanin: WX3043 WX3048 
GateName: WX3028 , GateType: 3, Level: 25, Output: false, Number: 16582, Fanout: WX3028, Fanin: WX3029 WX3034 
GateName: WX3014 , GateType: 3, Level: 25, Output: false, Number: 16583, Fanout: WX3014, Fanin: WX3015 WX3020 
GateName: WX3000 , GateType: 3, Level: 25, Output: false, Number: 16584, Fanout: WX3000, Fanin: WX3001 WX3006 
GateName: WX2986 , GateType: 3, Level: 25, Output: false, Number: 16585, Fanout: WX2986, Fanin: WX2987 WX2992 
GateName: WX2972 , GateType: 3, Level: 25, Output: false, Number: 16586, Fanout: WX2972, Fanin: WX2973 WX2978 
GateName: WX2958 , GateType: 3, Level: 25, Output: false, Number: 16587, Fanout: WX2958, Fanin: WX2959 WX2964 
GateName: WX2944 , GateType: 3, Level: 25, Output: false, Number: 16588, Fanout: WX2944, Fanin: WX2945 WX2950 
GateName: WX2930 , GateType: 3, Level: 25, Output: false, Number: 16589, Fanout: WX2930, Fanin: WX2931 WX2936 
GateName: WX2916 , GateType: 3, Level: 25, Output: false, Number: 16590, Fanout: WX2916, Fanin: WX2917 WX2922 
GateName: WX2902 , GateType: 3, Level: 25, Output: false, Number: 16591, Fanout: WX2902, Fanin: WX2903 WX2908 
GateName: WX2888 , GateType: 3, Level: 25, Output: false, Number: 16592, Fanout: WX2888, Fanin: WX2889 WX2894 
GateName: WX2874 , GateType: 3, Level: 25, Output: false, Number: 16593, Fanout: WX2874, Fanin: WX2875 WX2880 
GateName: WX2860 , GateType: 3, Level: 25, Output: false, Number: 16594, Fanout: WX2860, Fanin: WX2861 WX2866 
GateName: WX2846 , GateType: 3, Level: 25, Output: false, Number: 16595, Fanout: WX2846, Fanin: WX2847 WX2852 
GateName: WX2832 , GateType: 3, Level: 25, Output: false, Number: 16596, Fanout: WX2832, Fanin: WX2833 WX2838 
GateName: WX2818 , GateType: 3, Level: 25, Output: false, Number: 16597, Fanout: WX2818, Fanin: WX2819 WX2824 
GateName: WX2804 , GateType: 3, Level: 25, Output: false, Number: 16598, Fanout: WX2804, Fanin: WX2805 WX2810 
GateName: WX2790 , GateType: 3, Level: 25, Output: false, Number: 16599, Fanout: WX2790, Fanin: WX2791 WX2796 
GateName: WX2776 , GateType: 3, Level: 25, Output: false, Number: 16600, Fanout: WX2776, Fanin: WX2777 WX2782 
GateName: WX2762 , GateType: 3, Level: 25, Output: false, Number: 16601, Fanout: WX2762, Fanin: WX2763 WX2768 
GateName: WX2748 , GateType: 3, Level: 25, Output: false, Number: 16602, Fanout: WX2748, Fanin: WX2749 WX2754 
GateName: WX2734 , GateType: 3, Level: 25, Output: false, Number: 16603, Fanout: WX2734, Fanin: WX2735 WX2740 
GateName: WX2720 , GateType: 3, Level: 25, Output: false, Number: 16604, Fanout: WX2720, Fanin: WX2721 WX2726 
GateName: WX2706 , GateType: 3, Level: 25, Output: false, Number: 16605, Fanout: WX2706, Fanin: WX2707 WX2712 
GateName: WX2692 , GateType: 3, Level: 25, Output: false, Number: 16606, Fanout: WX2692, Fanin: WX2693 WX2698 
GateName: WX2678 , GateType: 3, Level: 25, Output: false, Number: 16607, Fanout: WX2678, Fanin: WX2679 WX2684 
GateName: WX2664 , GateType: 3, Level: 25, Output: false, Number: 16608, Fanout: WX2664, Fanin: WX2665 WX2670 
GateName: WX2650 , GateType: 3, Level: 25, Output: false, Number: 16609, Fanout: WX2650, Fanin: WX2651 WX2656 
GateName: WX2636 , GateType: 3, Level: 25, Output: false, Number: 16610, Fanout: WX2636, Fanin: WX2637 WX2642 
GateName: WX2622 , GateType: 3, Level: 25, Output: false, Number: 16611, Fanout: WX2622, Fanin: WX2623 WX2628 
GateName: WX1763 , GateType: 3, Level: 25, Output: false, Number: 16612, Fanout: WX1763, Fanin: WX1764 WX1769 
GateName: WX1749 , GateType: 3, Level: 25, Output: false, Number: 16613, Fanout: WX1749, Fanin: WX1750 WX1755 
GateName: WX1735 , GateType: 3, Level: 25, Output: false, Number: 16614, Fanout: WX1735, Fanin: WX1736 WX1741 
GateName: WX1721 , GateType: 3, Level: 25, Output: false, Number: 16615, Fanout: WX1721, Fanin: WX1722 WX1727 
GateName: WX1707 , GateType: 3, Level: 25, Output: false, Number: 16616, Fanout: WX1707, Fanin: WX1708 WX1713 
GateName: WX1693 , GateType: 3, Level: 25, Output: false, Number: 16617, Fanout: WX1693, Fanin: WX1694 WX1699 
GateName: WX1679 , GateType: 3, Level: 25, Output: false, Number: 16618, Fanout: WX1679, Fanin: WX1680 WX1685 
GateName: WX1665 , GateType: 3, Level: 25, Output: false, Number: 16619, Fanout: WX1665, Fanin: WX1666 WX1671 
GateName: WX1651 , GateType: 3, Level: 25, Output: false, Number: 16620, Fanout: WX1651, Fanin: WX1652 WX1657 
GateName: WX1637 , GateType: 3, Level: 25, Output: false, Number: 16621, Fanout: WX1637, Fanin: WX1638 WX1643 
GateName: WX1623 , GateType: 3, Level: 25, Output: false, Number: 16622, Fanout: WX1623, Fanin: WX1624 WX1629 
GateName: WX1609 , GateType: 3, Level: 25, Output: false, Number: 16623, Fanout: WX1609, Fanin: WX1610 WX1615 
GateName: WX1595 , GateType: 3, Level: 25, Output: false, Number: 16624, Fanout: WX1595, Fanin: WX1596 WX1601 
GateName: WX1581 , GateType: 3, Level: 25, Output: false, Number: 16625, Fanout: WX1581, Fanin: WX1582 WX1587 
GateName: WX1567 , GateType: 3, Level: 25, Output: false, Number: 16626, Fanout: WX1567, Fanin: WX1568 WX1573 
GateName: WX1553 , GateType: 3, Level: 25, Output: false, Number: 16627, Fanout: WX1553, Fanin: WX1554 WX1559 
GateName: WX1539 , GateType: 3, Level: 25, Output: false, Number: 16628, Fanout: WX1539, Fanin: WX1540 WX1545 
GateName: WX1525 , GateType: 3, Level: 25, Output: false, Number: 16629, Fanout: WX1525, Fanin: WX1526 WX1531 
GateName: WX1511 , GateType: 3, Level: 25, Output: false, Number: 16630, Fanout: WX1511, Fanin: WX1512 WX1517 
GateName: WX1497 , GateType: 3, Level: 25, Output: false, Number: 16631, Fanout: WX1497, Fanin: WX1498 WX1503 
GateName: WX1483 , GateType: 3, Level: 25, Output: false, Number: 16632, Fanout: WX1483, Fanin: WX1484 WX1489 
GateName: WX1469 , GateType: 3, Level: 25, Output: false, Number: 16633, Fanout: WX1469, Fanin: WX1470 WX1475 
GateName: WX1455 , GateType: 3, Level: 25, Output: false, Number: 16634, Fanout: WX1455, Fanin: WX1456 WX1461 
GateName: WX1441 , GateType: 3, Level: 25, Output: false, Number: 16635, Fanout: WX1441, Fanin: WX1442 WX1447 
GateName: WX1427 , GateType: 3, Level: 25, Output: false, Number: 16636, Fanout: WX1427, Fanin: WX1428 WX1433 
GateName: WX1413 , GateType: 3, Level: 25, Output: false, Number: 16637, Fanout: WX1413, Fanin: WX1414 WX1419 
GateName: WX1399 , GateType: 3, Level: 25, Output: false, Number: 16638, Fanout: WX1399, Fanin: WX1400 WX1405 
GateName: WX1385 , GateType: 3, Level: 25, Output: false, Number: 16639, Fanout: WX1385, Fanin: WX1386 WX1391 
GateName: WX1371 , GateType: 3, Level: 25, Output: false, Number: 16640, Fanout: WX1371, Fanin: WX1372 WX1377 
GateName: WX1357 , GateType: 3, Level: 25, Output: false, Number: 16641, Fanout: WX1357, Fanin: WX1358 WX1363 
GateName: WX1343 , GateType: 3, Level: 25, Output: false, Number: 16642, Fanout: WX1343, Fanin: WX1344 WX1349 
GateName: WX1329 , GateType: 3, Level: 25, Output: false, Number: 16643, Fanout: WX1329, Fanin: WX1330 WX1335 
GateName: WX470 , GateType: 3, Level: 25, Output: false, Number: 16644, Fanout: WX470, Fanin: WX471 WX476 
GateName: WX456 , GateType: 3, Level: 25, Output: false, Number: 16645, Fanout: WX456, Fanin: WX457 WX462 
GateName: WX442 , GateType: 3, Level: 25, Output: false, Number: 16646, Fanout: WX442, Fanin: WX443 WX448 
GateName: WX428 , GateType: 3, Level: 25, Output: false, Number: 16647, Fanout: WX428, Fanin: WX429 WX434 
GateName: WX414 , GateType: 3, Level: 25, Output: false, Number: 16648, Fanout: WX414, Fanin: WX415 WX420 
GateName: WX400 , GateType: 3, Level: 25, Output: false, Number: 16649, Fanout: WX400, Fanin: WX401 WX406 
GateName: WX386 , GateType: 3, Level: 25, Output: false, Number: 16650, Fanout: WX386, Fanin: WX387 WX392 
GateName: WX372 , GateType: 3, Level: 25, Output: false, Number: 16651, Fanout: WX372, Fanin: WX373 WX378 
GateName: WX358 , GateType: 3, Level: 25, Output: false, Number: 16652, Fanout: WX358, Fanin: WX359 WX364 
GateName: WX344 , GateType: 3, Level: 25, Output: false, Number: 16653, Fanout: WX344, Fanin: WX345 WX350 
GateName: WX330 , GateType: 3, Level: 25, Output: false, Number: 16654, Fanout: WX330, Fanin: WX331 WX336 
GateName: WX316 , GateType: 3, Level: 25, Output: false, Number: 16655, Fanout: WX316, Fanin: WX317 WX322 
GateName: WX302 , GateType: 3, Level: 25, Output: false, Number: 16656, Fanout: WX302, Fanin: WX303 WX308 
GateName: WX288 , GateType: 3, Level: 25, Output: false, Number: 16657, Fanout: WX288, Fanin: WX289 WX294 
GateName: WX274 , GateType: 3, Level: 25, Output: false, Number: 16658, Fanout: WX274, Fanin: WX275 WX280 
GateName: WX260 , GateType: 3, Level: 25, Output: false, Number: 16659, Fanout: WX260, Fanin: WX261 WX266 
GateName: WX246 , GateType: 3, Level: 25, Output: false, Number: 16660, Fanout: WX246, Fanin: WX247 WX252 
GateName: WX232 , GateType: 3, Level: 25, Output: false, Number: 16661, Fanout: WX232, Fanin: WX233 WX238 
GateName: WX218 , GateType: 3, Level: 25, Output: false, Number: 16662, Fanout: WX218, Fanin: WX219 WX224 
GateName: WX204 , GateType: 3, Level: 25, Output: false, Number: 16663, Fanout: WX204, Fanin: WX205 WX210 
GateName: WX190 , GateType: 3, Level: 25, Output: false, Number: 16664, Fanout: WX190, Fanin: WX191 WX196 
GateName: WX176 , GateType: 3, Level: 25, Output: false, Number: 16665, Fanout: WX176, Fanin: WX177 WX182 
GateName: WX162 , GateType: 3, Level: 25, Output: false, Number: 16666, Fanout: WX162, Fanin: WX163 WX168 
GateName: WX148 , GateType: 3, Level: 25, Output: false, Number: 16667, Fanout: WX148, Fanin: WX149 WX154 
GateName: WX134 , GateType: 3, Level: 25, Output: false, Number: 16668, Fanout: WX134, Fanin: WX135 WX140 
GateName: WX120 , GateType: 3, Level: 25, Output: false, Number: 16669, Fanout: WX120, Fanin: WX121 WX126 
GateName: WX106 , GateType: 3, Level: 25, Output: false, Number: 16670, Fanout: WX106, Fanin: WX107 WX112 
GateName: WX92 , GateType: 3, Level: 25, Output: false, Number: 16671, Fanout: WX92, Fanin: WX93 WX98 
GateName: WX78 , GateType: 3, Level: 25, Output: false, Number: 16672, Fanout: WX78, Fanin: WX79 WX84 
GateName: WX64 , GateType: 3, Level: 25, Output: false, Number: 16673, Fanout: WX64, Fanin: WX65 WX70 
GateName: WX50 , GateType: 3, Level: 25, Output: false, Number: 16674, Fanout: WX50, Fanin: WX51 WX56 
GateName: WX36 , GateType: 3, Level: 25, Output: false, Number: 16675, Fanout: WX36, Fanin: WX37 WX42 
GateName: WX38 , GateType: 2, Level: 26, Output: false, Number: 16676, Fanout: WX38, Fanin: WX35 WX36 
GateName: WX52 , GateType: 2, Level: 26, Output: false, Number: 16677, Fanout: WX52, Fanin: WX49 WX50 
GateName: WX66 , GateType: 2, Level: 26, Output: false, Number: 16678, Fanout: WX66, Fanin: WX63 WX64 
GateName: WX80 , GateType: 2, Level: 26, Output: false, Number: 16679, Fanout: WX80, Fanin: WX77 WX78 
GateName: WX94 , GateType: 2, Level: 26, Output: false, Number: 16680, Fanout: WX94, Fanin: WX91 WX92 
GateName: WX108 , GateType: 2, Level: 26, Output: false, Number: 16681, Fanout: WX108, Fanin: WX105 WX106 
GateName: WX122 , GateType: 2, Level: 26, Output: false, Number: 16682, Fanout: WX122, Fanin: WX119 WX120 
GateName: WX136 , GateType: 2, Level: 26, Output: false, Number: 16683, Fanout: WX136, Fanin: WX133 WX134 
GateName: WX150 , GateType: 2, Level: 26, Output: false, Number: 16684, Fanout: WX150, Fanin: WX147 WX148 
GateName: WX164 , GateType: 2, Level: 26, Output: false, Number: 16685, Fanout: WX164, Fanin: WX161 WX162 
GateName: WX178 , GateType: 2, Level: 26, Output: false, Number: 16686, Fanout: WX178, Fanin: WX175 WX176 
GateName: WX192 , GateType: 2, Level: 26, Output: false, Number: 16687, Fanout: WX192, Fanin: WX189 WX190 
GateName: WX206 , GateType: 2, Level: 26, Output: false, Number: 16688, Fanout: WX206, Fanin: WX203 WX204 
GateName: WX220 , GateType: 2, Level: 26, Output: false, Number: 16689, Fanout: WX220, Fanin: WX217 WX218 
GateName: WX234 , GateType: 2, Level: 26, Output: false, Number: 16690, Fanout: WX234, Fanin: WX231 WX232 
GateName: WX248 , GateType: 2, Level: 26, Output: false, Number: 16691, Fanout: WX248, Fanin: WX245 WX246 
GateName: WX262 , GateType: 2, Level: 26, Output: false, Number: 16692, Fanout: WX262, Fanin: WX259 WX260 
GateName: WX276 , GateType: 2, Level: 26, Output: false, Number: 16693, Fanout: WX276, Fanin: WX273 WX274 
GateName: WX290 , GateType: 2, Level: 26, Output: false, Number: 16694, Fanout: WX290, Fanin: WX287 WX288 
GateName: WX304 , GateType: 2, Level: 26, Output: false, Number: 16695, Fanout: WX304, Fanin: WX301 WX302 
GateName: WX318 , GateType: 2, Level: 26, Output: false, Number: 16696, Fanout: WX318, Fanin: WX315 WX316 
GateName: WX332 , GateType: 2, Level: 26, Output: false, Number: 16697, Fanout: WX332, Fanin: WX329 WX330 
GateName: WX346 , GateType: 2, Level: 26, Output: false, Number: 16698, Fanout: WX346, Fanin: WX343 WX344 
GateName: WX360 , GateType: 2, Level: 26, Output: false, Number: 16699, Fanout: WX360, Fanin: WX357 WX358 
GateName: WX374 , GateType: 2, Level: 26, Output: false, Number: 16700, Fanout: WX374, Fanin: WX371 WX372 
GateName: WX388 , GateType: 2, Level: 26, Output: false, Number: 16701, Fanout: WX388, Fanin: WX385 WX386 
GateName: WX402 , GateType: 2, Level: 26, Output: false, Number: 16702, Fanout: WX402, Fanin: WX399 WX400 
GateName: WX416 , GateType: 2, Level: 26, Output: false, Number: 16703, Fanout: WX416, Fanin: WX413 WX414 
GateName: WX430 , GateType: 2, Level: 26, Output: false, Number: 16704, Fanout: WX430, Fanin: WX427 WX428 
GateName: WX444 , GateType: 2, Level: 26, Output: false, Number: 16705, Fanout: WX444, Fanin: WX441 WX442 
GateName: WX458 , GateType: 2, Level: 26, Output: false, Number: 16706, Fanout: WX458, Fanin: WX455 WX456 
GateName: WX472 , GateType: 2, Level: 26, Output: false, Number: 16707, Fanout: WX472, Fanin: WX469 WX470 
GateName: WX1331 , GateType: 2, Level: 26, Output: false, Number: 16708, Fanout: WX1331, Fanin: WX1328 WX1329 
GateName: WX1345 , GateType: 2, Level: 26, Output: false, Number: 16709, Fanout: WX1345, Fanin: WX1342 WX1343 
GateName: WX1359 , GateType: 2, Level: 26, Output: false, Number: 16710, Fanout: WX1359, Fanin: WX1356 WX1357 
GateName: WX1373 , GateType: 2, Level: 26, Output: false, Number: 16711, Fanout: WX1373, Fanin: WX1370 WX1371 
GateName: WX1387 , GateType: 2, Level: 26, Output: false, Number: 16712, Fanout: WX1387, Fanin: WX1384 WX1385 
GateName: WX1401 , GateType: 2, Level: 26, Output: false, Number: 16713, Fanout: WX1401, Fanin: WX1398 WX1399 
GateName: WX1415 , GateType: 2, Level: 26, Output: false, Number: 16714, Fanout: WX1415, Fanin: WX1412 WX1413 
GateName: WX1429 , GateType: 2, Level: 26, Output: false, Number: 16715, Fanout: WX1429, Fanin: WX1426 WX1427 
GateName: WX1443 , GateType: 2, Level: 26, Output: false, Number: 16716, Fanout: WX1443, Fanin: WX1440 WX1441 
GateName: WX1457 , GateType: 2, Level: 26, Output: false, Number: 16717, Fanout: WX1457, Fanin: WX1454 WX1455 
GateName: WX1471 , GateType: 2, Level: 26, Output: false, Number: 16718, Fanout: WX1471, Fanin: WX1468 WX1469 
GateName: WX1485 , GateType: 2, Level: 26, Output: false, Number: 16719, Fanout: WX1485, Fanin: WX1482 WX1483 
GateName: WX1499 , GateType: 2, Level: 26, Output: false, Number: 16720, Fanout: WX1499, Fanin: WX1496 WX1497 
GateName: WX1513 , GateType: 2, Level: 26, Output: false, Number: 16721, Fanout: WX1513, Fanin: WX1510 WX1511 
GateName: WX1527 , GateType: 2, Level: 26, Output: false, Number: 16722, Fanout: WX1527, Fanin: WX1524 WX1525 
GateName: WX1541 , GateType: 2, Level: 26, Output: false, Number: 16723, Fanout: WX1541, Fanin: WX1538 WX1539 
GateName: WX1555 , GateType: 2, Level: 26, Output: false, Number: 16724, Fanout: WX1555, Fanin: WX1552 WX1553 
GateName: WX1569 , GateType: 2, Level: 26, Output: false, Number: 16725, Fanout: WX1569, Fanin: WX1566 WX1567 
GateName: WX1583 , GateType: 2, Level: 26, Output: false, Number: 16726, Fanout: WX1583, Fanin: WX1580 WX1581 
GateName: WX1597 , GateType: 2, Level: 26, Output: false, Number: 16727, Fanout: WX1597, Fanin: WX1594 WX1595 
GateName: WX1611 , GateType: 2, Level: 26, Output: false, Number: 16728, Fanout: WX1611, Fanin: WX1608 WX1609 
GateName: WX1625 , GateType: 2, Level: 26, Output: false, Number: 16729, Fanout: WX1625, Fanin: WX1622 WX1623 
GateName: WX1639 , GateType: 2, Level: 26, Output: false, Number: 16730, Fanout: WX1639, Fanin: WX1636 WX1637 
GateName: WX1653 , GateType: 2, Level: 26, Output: false, Number: 16731, Fanout: WX1653, Fanin: WX1650 WX1651 
GateName: WX1667 , GateType: 2, Level: 26, Output: false, Number: 16732, Fanout: WX1667, Fanin: WX1664 WX1665 
GateName: WX1681 , GateType: 2, Level: 26, Output: false, Number: 16733, Fanout: WX1681, Fanin: WX1678 WX1679 
GateName: WX1695 , GateType: 2, Level: 26, Output: false, Number: 16734, Fanout: WX1695, Fanin: WX1692 WX1693 
GateName: WX1709 , GateType: 2, Level: 26, Output: false, Number: 16735, Fanout: WX1709, Fanin: WX1706 WX1707 
GateName: WX1723 , GateType: 2, Level: 26, Output: false, Number: 16736, Fanout: WX1723, Fanin: WX1720 WX1721 
GateName: WX1737 , GateType: 2, Level: 26, Output: false, Number: 16737, Fanout: WX1737, Fanin: WX1734 WX1735 
GateName: WX1751 , GateType: 2, Level: 26, Output: false, Number: 16738, Fanout: WX1751, Fanin: WX1748 WX1749 
GateName: WX1765 , GateType: 2, Level: 26, Output: false, Number: 16739, Fanout: WX1765, Fanin: WX1762 WX1763 
